SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TenureMonthlyRatio,AvgRevenuePerMonth,TotalServices,HighRiskCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,tenure_group
0,24,52.5,1208.15,0.4485981308411215,48.326,5,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,2
0,19,56.1,1033.9,0.3327495621716287,51.69500000000001,2,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2
0,22,88.75,1885.15,0.24512534818941503,81.96304347826087,3,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,2
0,29,84.45,2467.1,0.3393797542422469,82.23666666666666,3,1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,3
0,13,75.3,989.45,0.17038007863695936,70.675,4,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,2
0,70,26.0,2006.95,2.5925925925925926,28.266901408450703,1,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,4
0,49,99.4,5025.0,0.4880478087649402,100.5,5,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,4
1,43,109.55,4830.25,0.3889642695612845,109.7784090909091,6,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,3
0,3,19.6,59.75,0.14563106796116504,14.9375,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,1
0,42,73.15,3088.25,0.5664194200944032,71.81976744186046,5,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,3
0,57,54.65,3134.7,1.0242587601078168,54.04655172413793,3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,4
1,2,66.4,94.55,0.029673590504451036,31.516666666666666,4,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,72,115.55,8312.4,0.6177606177606177,113.86849315068493,7,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,4
1,46,104.45,4863.85,0.4362256993835941,103.48617021276597,5,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,3
1,66,100.05,6871.9,0.653142008906482,102.56567164179104,4,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,4
0,62,102.0,6529.25,0.6019417475728155,103.63888888888889,5,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,4
0,72,91.15,6637.9,0.781334780249593,90.93013698630136,7,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,4
0,35,89.7,3165.6,0.3858875413450937,87.93333333333334,4,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,3
0,17,90.2,1454.15,0.18640350877192982,80.78611111111111,4,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,2
0,72,92.4,6786.1,0.7708779443254817,92.96027397260275,7,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,4
0,28,19.9,543.0,1.3397129186602872,18.724137931034484,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,3
0,56,25.15,1327.15,2.141491395793499,23.283333333333335,1,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,4
0,31,79.85,2404.15,0.383426097711812,75.1296875,2,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,3
0,45,18.85,867.3,2.2670025188916876,18.854347826086954,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,3
0,1,25.75,25.75,0.037383177570093455,12.875,1,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,2,49.6,114.7,0.039525691699604744,38.233333333333334,2,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
0,6,20.95,109.5,0.2733485193621868,15.642857142857142,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,48,97.05,4692.95,0.4895461499235084,95.77448979591837,5,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,3
0,25,25.4,546.85,0.946969696969697,21.032692307692308,1,1,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,3
0,64,19.7,1274.05,3.0917874396135265,19.60076923076923,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,4
0,50,35.0,1782.4,1.3888888888888888,34.94901960784314,2,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4
0,52,101.25,5301.1,0.508557457212714,100.02075471698114,4,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,4
1,4,70.2,280.35,0.056179775280898875,56.07000000000001,1,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,32,90.95,2897.95,0.34801522566612286,87.81666666666666,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,3
0,45,73.85,3371.0,0.6012024048096193,73.28260869565217,5,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,3
0,9,88.05,801.3,0.10106681639528355,80.13,3,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1
1,66,105.95,6975.25,0.6171107994389902,104.10820895522389,5,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,4
0,3,91.85,257.05,0.03231017770597738,64.2625,3,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,1
0,54,20.1,1079.45,2.559241706161137,19.62636363636364,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,4
0,1,40.1,40.1,0.024330900243309,20.05,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,1
0,64,110.3,6997.3,0.5750224618149147,107.65076923076923,6,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,4
1,31,73.9,2217.15,0.4138851802403204,69.2859375,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,3
0,14,89.8,1129.1,0.15418502202643172,75.27333333333333,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,2
0,12,85.15,979.05,0.13929193267556586,75.31153846153846,3,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,1
1,67,60.95,4119.4,1.0815173527037933,60.579411764705874,4,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,4
0,35,72.25,2568.55,0.4778156996587031,71.34861111111111,5,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,3
0,45,73.55,3349.1,0.6036217303822938,72.80652173913043,4,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,3
0,10,46.0,492.1,0.2127659574468085,44.73636363636364,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,29,58.55,1718.95,0.4869857262804366,57.29833333333333,3,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0,24,24.6,605.25,0.9375,24.21,1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,2
0,66,19.75,1344.5,3.180722891566265,20.067164179104477,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,4
0,51,86.35,4267.15,0.5838580423583286,82.06057692307692,3,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,4
0,45,25.5,1121.05,1.6981132075471699,24.370652173913044,1,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,3
0,49,19.0,918.7,2.45,18.374000000000002,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4
0,29,19.55,521.8,1.4111922141119222,17.39333333333333,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,3
0,40,110.1,4469.1,0.36003600360036003,109.00243902439026,6,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,3
1,37,96.55,3580.3,0.37929267042542286,94.21842105263158,3,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,3
0,25,69.75,1729.35,0.35335689045936397,66.51346153846154,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
0,22,50.6,1073.3,0.4263565891472868,46.665217391304346,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,2
0,72,65.6,4566.5,1.0810810810810811,62.554794520547944,6,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,4
0,7,40.1,293.3,0.170316301703163,36.6625,2,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,1
0,33,82.1,2603.1,0.39711191335740076,76.56176470588235,6,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,3
0,23,79.1,1783.75,0.2871410736579276,74.32291666666667,3,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,2
1,24,101.25,2440.15,0.23471882640586797,97.60600000000001,4,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,2
0,1,79.55,79.55,0.012414649286157667,39.775,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1
0,69,90.65,6322.1,0.7528641571194762,90.3157142857143,7,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,4
0,3,20.55,57.4,0.13921113689095127,14.35,1,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1
0,56,75.75,4284.65,0.7296416938110749,75.16929824561403,5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,4
0,65,110.0,7138.65,0.5855855855855856,108.16136363636363,6,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,4
0,71,20.85,1539.75,3.249427917620137,21.385416666666668,1,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,4
1,14,80.35,1058.1,0.17209588199139522,70.53999999999999,2,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0,2,70.15,123.8,0.028109627547434995,41.266666666666666,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,32,84.05,2781.85,0.37624926513815404,84.29848484848485,2,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,3
0,40,67.45,2731.0,0.5843681519357194,66.60975609756098,4,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3
0,1,20.75,20.75,0.04597701149425287,10.375,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,1
0,1,89.1,89.1,0.011098779134295229,44.55,3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,1
0,7,69.9,497.3,0.09873060648801127,62.1625,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
0,15,51.1,711.15,0.28790786948176583,44.446875,1,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
0,17,94.4,1607.2,0.17819706498951782,89.28888888888889,4,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,2
0,19,78.25,1490.95,0.23974763406940064,74.5475,3,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,2
0,71,25.55,1898.1,2.6741996233521657,26.362499999999997,1,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,4
0,54,60.0,3273.95,0.8852459016393442,59.526363636363634,3,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4
0,31,90.55,2929.75,0.3386127799016931,91.5546875,4,1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,3
0,11,76.4,838.7,0.1421188630490956,69.89166666666667,2,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,18,84.95,1443.65,0.2094240837696335,75.98157894736842,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2
1,72,110.1,7746.7,0.6480648064806481,106.11917808219178,6,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,4
1,71,99.65,6951.15,0.7054148037754595,96.54374999999999,4,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,4
1,5,45.4,214.75,0.10775862068965518,35.791666666666664,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,1
0,38,69.0,2669.45,0.5428571428571428,68.4474358974359,4,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,3
0,5,48.65,235.2,0.10070493454179255,39.199999999999996,2,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
1,2,44.15,92.65,0.044296788482835,30.883333333333336,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
1,52,59.85,3103.25,0.8545603944124897,58.551886792452834,3,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4
1,8,75.75,606.25,0.10423452768729642,67.36111111111111,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,68,80.65,5330.2,0.8328230251071647,77.24927536231884,5,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,4
0,69,20.55,1403.1,3.201856148491879,20.044285714285714,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,4
0,42,66.4,2727.8,0.6231454005934718,63.437209302325584,4,1,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,3
0,50,100.2,5038.45,0.49407114624505927,98.79313725490196,5,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,4
0,1,19.1,19.1,0.04975124378109452,9.55,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,1
1,1,80.3,80.3,0.012300123001230012,40.15,2,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,33,44.55,1462.6,0.7244785949506037,43.01764705882353,1,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
0,7,20.35,150.6,0.32786885245901637,18.825,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
0,64,91.8,5960.5,0.6896551724137931,91.7,4,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,4
0,1,74.9,74.9,0.013175230566534914,37.45,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,59,20.2,1192.3,2.7830188679245285,19.871666666666666,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,4
0,6,50.35,314.55,0.11684518013631938,44.93571428571429,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,3,18.8,56.0,0.15151515151515152,14.0,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
0,15,20.45,330.8,0.6993006993006993,20.675,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,2
0,13,64.75,877.35,0.19771863117870722,62.667857142857144,3,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,2
0,23,98.7,2249.1,0.23069207622868604,93.71249999999999,4,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,2
1,31,89.45,2807.65,0.3427307904919845,87.7390625,3,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
0,29,58.75,1696.2,0.48535564853556484,56.54,4,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,3
0,49,20.7,1032.05,2.2580645161290325,20.641,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4
0,56,85.6,4902.8,0.6466512702078523,86.01403508771931,2,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4
0,63,80.3,4995.35,0.7749077490774908,78.05234375,6,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,4
0,63,79.8,5034.05,0.7797029702970297,78.65703125,5,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,4
1,24,79.85,1857.75,0.29684601113172543,74.31,2,1,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
1,36,54.1,1992.85,0.6533575317604355,53.86081081081081,3,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,3
1,9,80.85,751.65,0.10995723885155774,75.16499999999999,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,1
0,3,24.75,66.95,0.11650485436893204,16.7375,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
0,21,80.9,1714.95,0.2564102564102564,77.95227272727273,6,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,2
0,13,24.5,343.6,0.5098039215686274,24.542857142857144,1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,2
0,1,20.15,20.15,0.047281323877068564,10.075,1,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1
0,25,20.05,520.1,1.187648456057007,20.003846153846155,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,3
0,71,19.6,1387.45,3.4466019417475726,19.27013888888889,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,4
0,66,114.3,7383.7,0.572419774501301,110.20447761194029,7,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,4
0,45,100.3,4483.95,0.4442250740375124,97.47717391304347,5,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,3
0,22,80.0,1706.45,0.2716049382716049,74.19347826086957,2,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,2
0,67,20.85,1327.4,3.066361556064073,19.52058823529412,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,4
0,68,89.95,5974.3,0.7476635514018691,86.5840579710145,3,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,4
0,0,20.0,1397.475,0.0,1397.475,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,1
1,49,90.85,4515.85,0.5334784975503539,90.31700000000001,3,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,4
1,4,48.75,179.85,0.08040201005025126,35.97,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,63,80.0,5040.2,0.7777777777777778,78.753125,6,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,4
0,2,79.7,165.0,0.024783147459727383,55.0,3,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,21,20.35,422.7,0.9836065573770492,19.213636363636365,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,2
0,55,57.55,3046.4,0.9393680614859096,54.4,4,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,4
0,1,20.25,20.25,0.047058823529411764,10.125,1,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,17,19.4,358.05,0.8333333333333334,19.891666666666666,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,2
0,30,100.4,2936.25,0.29585798816568043,94.71774193548387,4,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,3
0,22,57.95,1271.8,0.37319762510602206,55.29565217391304,4,1,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,2
0,9,59.5,530.05,0.1487603305785124,53.004999999999995,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
0,1,19.2,19.2,0.04950495049504951,9.6,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
0,21,86.5,1808.7,0.24,82.21363636363637,2,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,2
0,19,59.55,1144.6,0.3137902559867878,57.23,3,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2
0,69,103.95,7446.9,0.6574559313959027,106.38428571428571,5,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,4
1,1,25.1,25.1,0.038314176245210725,12.55,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,72,103.95,7556.9,0.6860409718913768,103.51917808219177,6,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,4
0,70,68.95,4858.7,1.0007147962830594,68.43239436619719,4,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,4
0,66,103.1,6595.0,0.6340057636887608,98.43283582089552,6,1,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,4
0,7,24.7,149.05,0.27237354085603116,18.63125,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,46,110.2,4972.1,0.4136690647482014,105.78936170212766,6,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,3
0,39,48.95,1880.85,0.7807807807807807,47.021249999999995,4,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,3
0,32,62.45,2045.55,0.5043341213553979,61.986363636363635,3,0,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0,24,89.55,2187.15,0.2650469353948095,87.486,4,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2
